DateTime,Channel,Name,Message
08/10/2025 13:10,Business Comms 6224,U06CA3MRAJF,<@U06CA3MRAJF> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U07TDBSFRED,<@U07TDBSFRED> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U03BY6AJZMM,<@U03BY6AJZMM> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U03C9QC6HHB,<@U03C9QC6HHB> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U03MH3MV62J,<@U03MH3MV62J> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U03TKA1PRB9,<@U03TKA1PRB9> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U046ZV3A6TU,<@U046ZV3A6TU> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U048D1HGP5M,<@U048D1HGP5M> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U05T5GU82RL,<@U05T5GU82RL> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U063QU0F60M,<@U063QU0F60M> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U06511E4ZSA,<@U06511E4ZSA> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U06FL69C6JF,<@U06FL69C6JF> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U06HZTCU3EZ,<@U06HZTCU3EZ> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U06LRHG8SSZ,<@U06LRHG8SSZ> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U072WJ4V5LP,<@U072WJ4V5LP> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U073FURH2PN,<@U073FURH2PN> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U0793RSL46R,<@U0793RSL46R> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U07KYBU5U9H,<@U07KYBU5U9H> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U088NNB60QK,<@U088NNB60QK> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U08MJ4UMZ7T,<@U08MJ4UMZ7T> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U08UR5Q0N79,<@U08UR5Q0N79> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047KAE5JLV,<@U047KAE5JLV> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N6LHU0K,<@U047N6LHU0K> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N6LUYJX,<@U047N6LUYJX> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N6MGH19,<@U047N6MGH19> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N90R8KU,<@U047N90R8KU> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N91SRH8,<@U047N91SRH8> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U047N93BV7U,<@U047N93BV7U> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U0480TP9ZA5,<@U0480TP9ZA5> has joined the channel
08/10/2025 13:10,Online Boutique 6224,U06CA3MRAJF,<@U06CA3MRAJF> has joined the channel
08/10/2025 13:10,Online Boutique 6224,Bez,"What a day! Our Grand Summer Sale kicked off this morning at 10, and the response has been insane. Can't believe we're already 5 hours in"
08/10/2025 13:10,Online Boutique 6224,Bob,"Totally! Just checked the dashboard, we've already crossed $160k+ in revenue :money_mouth_face: . The sale energy is next level!"
08/10/2025 13:10,Online Boutique 6224,Tinus,"That's fantastic, but hey, this is just the beginning. Three days to go... I'm keeping my fingers crossed :crossed_fingers:"
08/10/2025 13:10,Online Boutique 6224,Bez,"Seeing so many people shopping on a holiday, it feels satisfying. Exactly the momentum we were hoping for"
08/10/2025 13:10,Online Boutique 6224,UptimeLabs,"Welcome to DEFCON 1, are you perpared for the challenge?.

 *Use `/help` at any time for a list of useful links and commands*
 *Use `/incident` to create an incident record*

Once you're ready just click start to begin Start button"
08/10/2025 13:12,Online Boutique 6224,UptimeLabs,":alarm_clock: - You have 40 minutes to resolve the outage, good luck! You can type `/help` if you need any reminders."
08/10/2025 13:12,Online Boutique 6224,Shay,"Not this time!, I just got a few alerts mentioning severe errors popping up in PROD"
08/10/2025 13:12,Online Boutique 6224,Bob,Weird... a few users just complained they are unable to complete their orders. Feels... off..
08/10/2025 13:12,Online Boutique 6224,Player3,<@U047N91SRH8> - the users are global ?
08/10/2025 13:12,Online Boutique 6224,Bob,"Sure, let me look at my reports"
08/10/2025 13:13,Business Comms 6224,Player3,"Hi Bez , we have got some complains from custmers unable to complete  orders"
08/10/2025 13:13,Online Boutique 6224,Bob,Here are some of the complaints we've received in the last few minutes. It's coming all across the globe 
08/10/2025 13:13,Online Boutique 6224,Bob,"Germany - ""I added items to my cart, clicked checkout, and it just kept spinning. Then it dumped me back to an empty cart"""
08/10/2025 13:13,Online Boutique 6224,Bob,"USA - ""Order failed twice, and now the cart is empty. I refreshed, but now the site is laggy"""
08/10/2025 13:13,Online Boutique 6224,Bob,"Japan - ""Got to checkout, then error 502. Tried again - cart gone"""
08/10/2025 13:13,Online Boutique 6224,Bob,"To sum it all, we have got 240+ reports globally"
08/10/2025 13:13,Online Boutique 6224,Bob,Metrics
08/10/2025 13:13,Online Boutique 6224,Player3,<@U047N6MGH19> - PLease look into the errors
08/10/2025 13:13,Online Boutique 6224,Shay,Here's the list of today's changes. Hope this helps <https://uptime-labs.atlassian.net/wiki/external/YzYwYTAxNWQzOTI0NDYzOWI1MjkxNTI2YmVmMjUyZDE>
08/10/2025 13:13,Online Boutique 6224,Shay,Looking into logs now
08/10/2025 13:13,Business Comms 6224,Bez,Customers have gone outrageous. #OBFail and #OBStealsSale are trending with frustrated posts. We're getting hammered online! Where are we @Player3? 
08/10/2025 13:13,Online Boutique 6224,Shay,Found these below error logs
08/10/2025 13:13,Online Boutique 6224,Shay,"```
app[checkout-service] [ERROR] - write() failed, Read-only filesystem
app[checkout-service] Order submission failed for session_id=ae43f9 due to I/O error
app[checkout-service] [ERROR] - Transaction commit failed, Read-only file system
[ERROR] nginx[3245] - 502 Bad Gateway while accessing upstream checkout service
[ERROR] nginx[3245] - 504 Gateway Timeout while accessing upstream checkout service```"
08/10/2025 13:13,Online Boutique 6224,Shay,The server is too slow and give up while responding back. I'm not sure why read-only errors are there
08/10/2025 13:14,Online Boutique 6224,Daniel,"Looking at the above logs, app looks fine. But system can't write new data. Errors suggests to be an infra component failure"
08/10/2025 13:14,Online Boutique 6224,Player3,Read ONLY can you please see if its related to permission to the files ?
08/10/2025 13:14,Online Boutique 6224,Daniel,"Also checkout servers show CPU and memory limits exceeded alerts, this definitely looks bigger than just an app issue"
08/10/2025 13:14,Online Boutique 6224,Daniel,"```app[checkout-service]: systemd[1][WARN] Resource usage threshold exceeded - CPU: 96%, Memory: 92%```"
08/10/2025 13:14,Online Boutique 6224,Shay,Could this be due to load or any changes ?
08/10/2025 13:14,Online Boutique 6224,Player3,<@U047N6LUYJX> -  please jump in
08/10/2025 13:14,Online Boutique 6224,Tanya,Checking infra...
08/10/2025 13:14,Online Boutique 6224,Tanya,"All four checkout servers are maxed out - CPU, memory, and disk I/O all spiking. No changes or deployments were done from platform side"
08/10/2025 13:14,Online Boutique 6224,Tanya,ServerMetrics
08/10/2025 13:15,Online Boutique 6224,Player3,It can be load
08/10/2025 13:15,Online Boutique 6224,Tanya,It doesn't looks like a load issue either. CPU and Memory spike is not matching with incoming traffic
08/10/2025 13:15,Online Boutique 6224,Tanya,I'm seeing a running process called init_locker.sh eating up most of the CPU on the checkout server. That's not something we usually run. Something's suspicious here
08/10/2025 13:15,Online Boutique 6224,Tanya,ProcessRunning
08/10/2025 13:15,Online Boutique 6224,Player3,<@U047N6LUYJX> <@U047N6MGH19><@U047N6LHU0K> - please see if there is any unusal activity / traffic ?
08/10/2025 13:15,Online Boutique 6224,Player3,<@U047N91SRH8> - please send comms to the customers
08/10/2025 13:16,Business Comms 6224,Player3,team is looing into this now
08/10/2025 13:16,Online Boutique 6224,Bob,"Sure, any specific message we want to get across"
08/10/2025 13:16,Online Boutique 6224,Tanya,I will monitor traffic and report anything suspicious
08/10/2025 13:16,Online Boutique 6224,Daniel,I haven't seen this script before
08/10/2025 13:16,Online Boutique 6224,Player3,say  some customer unabel to coplete the order  and we are woking to get it back as soon as possible
08/10/2025 13:16,Online Boutique 6224,Shay,Shall we kill the script?
08/10/2025 13:17,Online Boutique 6224,Player3,its a concern how we got this script if developers havent seen this
08/10/2025 13:17,Online Boutique 6224,Player3,is this a securty concern
08/10/2025 13:17,Online Boutique 6224,Daniel,These symptoms are very unusual. We should think of getting SecOps here now
08/10/2025 13:17,Online Boutique 6224,Player3,<@U06CA3MRAJF> - can you please help here
08/10/2025 13:17,Online Boutique 6224,Maya,Let me check if there's anything suspicious
08/10/2025 13:17,Online Boutique 6224,Player3,the team can see some scripts which is not identofied
08/10/2025 13:17,Business Comms 6224,Bez,"Got an email claiming responsibility by ""BlackCrow Group"" and demanding payment of $5M in crypto. Honestly, I get these hoax emails all the time, so I'm not buying it"
08/10/2025 13:17,Online Boutique 6224,Maya,Weird!! Security agent known as EDR(Endpoint Detection and Response) is missing from all 4 checkout servers. That's? concerning
08/10/2025 13:17,Online Boutique 6224,Maya,"```EDR is basically our endpoint defense tool, it tracks unusual activity at the servers```"
08/10/2025 13:18,Online Boutique 6224,Maya,"Also,I found an init_locker.sh script encrypting DB, app, and log files which is renaming the filename like below"
08/10/2025 13:18,Online Boutique 6224,Maya,"```
order_log_2025-06-01.locked
session_state.tmp.locked```"
08/10/2025 13:18,Business Comms 6224,Player3,we are checeking if its the security issue ..
08/10/2025 13:18,Online Boutique 6224,Daniel,"this explains why there were errors in checkout logs saying write failed , read-only filesystem"
08/10/2025 13:18,Business Comms 6224,Player3,something suspicious
08/10/2025 13:18,Online Boutique 6224,Tanya,"Wait... there's a file here named HELP_ME_DECRYPT.txt. I opened it, appears a ransom note. This doesn't look good"
08/10/2025 13:18,Online Boutique 6224,Tanya,help_me_decrypt
08/10/2025 13:18,Online Boutique 6224,Maya,Confirmed. This is a ransomware breach. @Player3 inform business about this
08/10/2025 13:18,Online Boutique 6224,Tanya,Shall i try killing this script ?
08/10/2025 13:18,Online Boutique 6224,Bob,"Guys!!! User complaints are sky rocketing, its turning catastrophic!"
08/10/2025 13:18,Business Comms 6224,Player3,there is a ransome breach
08/10/2025 13:19,Business Comms 6224,Player3,Shall we make the site down until we resolve this ?
08/10/2025 13:19,Business Comms 6224,Bez,Wait! you're telling me this is an actual ransomware hit?
08/10/2025 13:19,Business Comms 6224,Bez,"Alright, tell everyone, no one says a single thing outside online-boutique! I don't care who's asking, not a word until we know exactly what's going on!"
08/10/2025 13:19,Business Comms 6224,Bez,"Yes, if we can get a holding page in place, that would be great"
08/10/2025 13:19,Online Boutique 6224,Player3,<@U0480TP9ZA5>  <@U047KAE5JLV> - we have ransome ware breech
08/10/2025 13:19,Online Boutique 6224,Player3,need your input
08/10/2025 13:20,Online Boutique 6224,Maya,"Killing the script could make things worse, higher ransom or losing data forever"
08/10/2025 13:20,Business Comms 6224,Bez,This is nightmare! @Player3 where are we right now?
08/10/2025 13:20,Online Boutique 6224,Maya,"@Player3 before we do anything, I'd request everyone to please change their passwords"
08/10/2025 13:20,Online Boutique 6224,Maya,Also I'm removing everyone's access to servers - only I'll have control for now. Later we will reassess to do any activity further
08/10/2025 13:20,Online Boutique 6224,Hamed,I agree with maya
08/10/2025 13:20,Online Boutique 6224,Player3,<@U047N6LUYJX> - please sont fo anything
08/10/2025 13:20,Online Boutique 6224,Daniel,Done on my end
08/10/2025 13:20,Online Boutique 6224,Hamed,Updated. @Maya smart move by limiting server's access
08/10/2025 13:20,Online Boutique 6224,Shay,Password updated
08/10/2025 13:20,Online Boutique 6224,Bob,Changed mine too. Better safe than sorry
08/10/2025 13:20,Online Boutique 6224,Tanya,All set
08/10/2025 13:20,Online Boutique 6224,Player3,All here and @bob 0 sent internal comms to change the pwd
08/10/2025 13:20,Online Boutique 6224,Tanya,"It's much worse now. Every file I check is encrypted, nothing can be opened or recovered."
08/10/2025 13:20,Online Boutique 6224,Shay,I'm seeing new errors on frontend now. How's it for you @Player3 ?
08/10/2025 13:20,Online Boutique 6224,Maya,"Attention! when it comes to potential security breaches, it's important we don't discuss sensitive details here"
08/10/2025 13:20,Business Comms 6224,Player3,<@U047N91SRH8> we are requesting to cahnge pwd for all of us immediately
08/10/2025 13:20,Online Boutique 6224,Maya,I'm setting up private channel...
08/10/2025 13:21,Online Boutique 6224,Maya,"@Player3 before we move to private channel, can you check with business what's the plan - are we paying the ransom or moving with response?"
08/10/2025 13:21,Online Boutique 6224,Player3,yes please
08/10/2025 13:21,Online Boutique 6224,Player3,you set the provate channel
08/10/2025 13:21,Business Comms 6224,Player3,<@U047N90R8KU> we are requesting to cahnge pwd for all of us immediately
08/10/2025 13:22,Online Boutique 6224,Player3,"guys -please dont tell everyone, no one says a single thing outside online-boutique!"
08/10/2025 13:22,Online Boutique 6224,Player3,<@U047N91SRH8> - can we please get the holding page up in the site
08/10/2025 13:22,Online Boutique 6224,Hamed,:thumbsup:
08/10/2025 13:22,Online Boutique 6224,Bob,:thumbsup:
08/10/2025 13:22,Online Boutique 6224,Tanya,:thumbsup:
08/10/2025 13:22,Online Boutique 6224,Daniel,:thumbsup:
08/10/2025 13:22,Business Comms 6224,Player3,<@U047N90R8KU> - what woud be the decision on the  breech  ?
08/10/2025 13:22,Business Comms 6224,Bez,"Not in favor of paying. Ethically, it sets the wrong example and there's no real guarantee we'll get anything back"
08/10/2025 13:22,Business Comms 6224,Tinus,"Agree. Also, just to be clear - we don't need to alert the ICO(Information Commissioner's Office) right this second. We've got up to 72 hours, but that depends on how serious this really is"
08/10/2025 13:23,Private Comms 6224,U03BY6AJZMM,<@U03BY6AJZMM> has joined the channel
08/10/2025 13:23,Private Comms 6224,U03C9QC6HHB,<@U03C9QC6HHB> has joined the channel
08/10/2025 13:23,Private Comms 6224,U03MH3MV62J,<@U03MH3MV62J> has joined the channel
08/10/2025 13:23,Private Comms 6224,U03TKA1PRB9,<@U03TKA1PRB9> has joined the channel
08/10/2025 13:23,Private Comms 6224,U046ZV3A6TU,<@U046ZV3A6TU> has joined the channel
08/10/2025 13:23,Private Comms 6224,U048D1HGP5M,<@U048D1HGP5M> has joined the channel
08/10/2025 13:23,Private Comms 6224,U05T5GU82RL,<@U05T5GU82RL> has joined the channel
08/10/2025 13:23,Private Comms 6224,U063QU0F60M,<@U063QU0F60M> has joined the channel
08/10/2025 13:23,Private Comms 6224,U06511E4ZSA,<@U06511E4ZSA> has joined the channel
08/10/2025 13:23,Private Comms 6224,U06FL69C6JF,<@U06FL69C6JF> has joined the channel
08/10/2025 13:23,Private Comms 6224,U06HZTCU3EZ,<@U06HZTCU3EZ> has joined the channel
08/10/2025 13:23,Private Comms 6224,U06LRHG8SSZ,<@U06LRHG8SSZ> has joined the channel
08/10/2025 13:23,Private Comms 6224,U072WJ4V5LP,<@U072WJ4V5LP> has joined the channel
08/10/2025 13:23,Private Comms 6224,U073FURH2PN,<@U073FURH2PN> has joined the channel
08/10/2025 13:23,Private Comms 6224,U0793RSL46R,<@U0793RSL46R> has joined the channel
08/10/2025 13:23,Private Comms 6224,U07KYBU5U9H,<@U07KYBU5U9H> has joined the channel
08/10/2025 13:23,Private Comms 6224,U088NNB60QK,<@U088NNB60QK> has joined the channel
08/10/2025 13:23,Private Comms 6224,U08MJ4UMZ7T,<@U08MJ4UMZ7T> has joined the channel
08/10/2025 13:23,Private Comms 6224,U08UR5Q0N79,<@U08UR5Q0N79> has joined the channel
08/10/2025 13:23,Private Comms 6224,U06CA3MRAJF,<@U06CA3MRAJF> has joined the channel
08/10/2025 13:23,Private Comms 6224,U07TDBSFRED,<@U07TDBSFRED> has joined the channel
08/10/2025 13:23,Private Comms 6224,Maya,@Player3 let's build the core response team here. I've already added myself. Who else should we pull in to keep it tight and efficient?
08/10/2025 13:23,Private Comms 6224,Maya,"I'd say one senior person each from security, platform, and engineering. Also add Tanya, tasks could be platform intensive"
08/10/2025 13:23,Business Comms 6224,Bez,@Tinus do you think this is something we should loop in any cyber security agency for?
08/10/2025 13:23,Business Comms 6224,Tinus,"If it looks like a complete lock-out, I'd say yes"
08/10/2025 13:23,Business Comms 6224,Tinus,"We've got Cyvantics Security on retainer - just in case this gets out of hand. @Player3, ask Maya to reach out if needed"
08/10/2025 13:23,Business Comms 6224,Player3,"Sure , we have now moved  to private channel as they can monitor us .. can  I request you both to join us there"
08/10/2025 13:24,Private Comms 6224,Player3,<@U06CA3MRAJF> - Tinus suggested - We've got Cyvantics Security on retainer if you need them
08/10/2025 13:24,Private Comms 6224,Player3,<@U047N6LUYJX>
08/10/2025 13:24,Business Comms 6224,Tinus,This channel is secured. Nothing to worry about since we always discuss sensitive data here
08/10/2025 13:24,Private Comms 6224,U047N6LUYJX,<@U047N6LUYJX> has joined the channel
08/10/2025 13:24,Private Comms 6224,Maya,"Yes, we've got an IR(incident response) retainer with Cyvantics Security"
08/10/2025 13:24,Private Comms 6224,Player3,<@U0480TP9ZA5> <@U047KAE5JLV> <@U047N90R8KU> <@U047N6LHU0K>
08/10/2025 13:24,Private Comms 6224,U0480TP9ZA5,<@U0480TP9ZA5> has joined the channel
08/10/2025 13:24,Private Comms 6224,U047KAE5JLV,<@U047KAE5JLV> has joined the channel
08/10/2025 13:24,Private Comms 6224,U047N90R8KU,<@U047N90R8KU> has joined the channel
08/10/2025 13:24,Private Comms 6224,U047N6LHU0K,<@U047N6LHU0K> has joined the channel
08/10/2025 13:25,Business Comms 6224,Bez,@Player3 I need a clear answer from the team. What exactly is affected right now?
08/10/2025 13:25,Private Comms 6224,Maya,"Looped in Cyvantics Security - they're on their way now to take snapshots of the infected server and storage, followed by forensics on it"
08/10/2025 13:25,Business Comms 6224,Tinus,"You're right. We need clear facts - which systems are locked, which are safe"
08/10/2025 13:25,Private Comms 6224,Player3,<@U047N91SRH8>
08/10/2025 13:25,Private Comms 6224,U047N91SRH8,<@U047N91SRH8> has joined the channel
08/10/2025 13:25,Private Comms 6224,Maya,"Meanwhile, I've got this from Cyvantics. @Player3, can you help track the steps and coordinate?"
08/10/2025 13:25,Private Comms 6224,Maya,<https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA>
08/10/2025 13:25,Private Comms 6224,Player3,"Guys , please let discuss the details in this channel"
08/10/2025 13:25,Private Comms 6224,Maya,"We've got isolation steps in the playbook, but before we dive in, can you paste that list here? I'll help team run through it"
08/10/2025 13:25,Private Comms 6224,Player3,"1. Disconnect the infected server -&gt; Platforms 
2. Cut off infrastructure traffic -&gt; Platforms
3. Disconnect DB &amp; freeze backup -&gt; Application
4. Detach from Shared Resource -&gt; Platforms
5. Take snapshots (Disk &amp; Memory) -&gt; Ask team
6. Kill suspicious process or activity -&gt; Platforms
"
08/10/2025 13:26,Private Comms 6224,Player3,go for its <@U06CA3MRAJF>
08/10/2025 13:26,Private Comms 6224,Maya,"I've given write access to Tanya, Hamed, Daniel, and myself"
08/10/2025 13:26,Online Boutique 6224,Bob,"@Player3 user complaints are spiking. They're reporting the site is down, earlier it wasn't the case. What should I tell them now?"
08/10/2025 13:26,Private Comms 6224,Tanya,Disconnecting the checkout servers from the infra now
08/10/2025 13:26,Private Comms 6224,Daniel,I'm on it. Disconnecting DB access for checkout and checking if scheduled backups exist
08/10/2025 13:26,Private Comms 6224,Hamed,I'll verify if any shared storage is still attached to the checkout DB
08/10/2025 13:26,Private Comms 6224,Daniel,"Step 3 done, DB connection to checkout is now cut"
08/10/2025 13:26,Private Comms 6224,Tanya,"Step 1 done, Checkout servers are now fully disconnected. Moving to isolate the infra from all external traffic"
08/10/2025 13:26,Private Comms 6224,Hamed,"Step 4 confirmed, No shared storage attached to checkout, which makes sense since checkout has its standalone storage"
08/10/2025 13:26,Private Comms 6224,Tanya,"Step 2 completed, Infra is now fully cut off from the outside world. That means the website will remain completely down until we recover"
08/10/2025 13:26,Private Comms 6224,Maya,"Step 5 done, Cyvantics has completed taking snapshots of the checkout servers and database. They've now moved on to forensics. @Hamed, we're good to kill the script now"
08/10/2025 13:26,Business Comms 6224,Bez,Do we have any backup storage? Maybe we can try restoring from that
08/10/2025 13:27,Private Comms 6224,Hamed,"Step 6 done, The Script has been killed. @Player3 let us know and double-check if anything else is pending on our side"
08/10/2025 13:27,Private Comms 6224,Player3,Can you  all please recheck if it all done properly and you cant see any connection ? before we move to restoration
08/10/2025 13:28,Private Comms 6224,Player3,"1. Validate backups → Security
2. Wipe infected systems → Platforms
3. Rebuild from clean backup → Platforms
4. Re-enable security agent on the servers → Security
5. Reconnect traffic to services and monitor → Platforms
"
08/10/2025 13:28,Online Boutique 6224,Hamed,"Confirm, all good here"
08/10/2025 13:28,Online Boutique 6224,Daniel,Same here
08/10/2025 13:28,Online Boutique 6224,Tanya,Same here
08/10/2025 13:28,Private Comms 6224,Hamed,Same here
08/10/2025 13:28,Private Comms 6224,Daniel,All good here
08/10/2025 13:28,Private Comms 6224,Player3,Can we please start the restoration
08/10/2025 13:28,Business Comms 6224,Player3,we are doing that <@U047N90R8KU>
08/10/2025 13:29,Business Comms 6224,Player3,we are  restoring the system.
08/10/2025 13:29,Private Comms 6224,Daniel,Do we have any backup storage?
08/10/2025 13:29,Private Comms 6224,Maya,"Yes, we must have a backup. Platform team can confirm us"
08/10/2025 13:29,Business Comms 6224,Player3,effect - Users are unable to comeplete orders
08/10/2025 13:29,Private Comms 6224,Hamed,"Correct, we do have backup which only runs at 2AM. Latest is yesterday's. We'll lose today's orders"
08/10/2025 13:29,Private Comms 6224,Maya,Isolation is complete. We're good to move toward restoration using the backup storage now
08/10/2025 13:29,Private Comms 6224,Maya,@Player3 could you please confirm with business before moving forward on this
08/10/2025 13:29,Private Comms 6224,Maya,I've called in @Bob to the channel
08/10/2025 13:29,Private Comms 6224,Bob,"@Player3, I hear you need my help, what exactly should I look into?"
08/10/2025 13:29,Business Comms 6224,Player3,
08/10/2025 13:30,Private Comms 6224,Bob,"With the sale starting today, the potential loss is significant - around $180k"
08/10/2025 13:31,Private Comms 6224,Maya,Are we good with business on this loss of $180k worth of orders ?
08/10/2025 13:31,Private Comms 6224,Player3,<@U047N91SRH8> <@U0480TP9ZA5> <@U047KAE5JLV> - We have a situation where system back up will be upto 2 AM
08/10/2025 13:31,Private Comms 6224,Player3,and we will loose all orders worth loss of $180K
08/10/2025 13:31,Business Comms 6224,Player3,"<@U047N90R8KU> We have a situation where system back up will be upto 2 AM

and we will loose all orders worth loss of $180K"
08/10/2025 13:32,Private Comms 6224,Tinus,"If you check with Bez, he should know more on this"
08/10/2025 13:32,Business Comms 6224,Player3,are you happy for us to get the restoration ?
08/10/2025 13:32,Business Comms 6224,Bez,"Losing this much worth of data isn't good. However we do have insurance, let me check"
08/10/2025 13:32,Business Comms 6224,Player3,Sure
08/10/2025 13:32,Business Comms 6224,Bez,"We're insured for up to $1M for such losses. Once we're back up, we'll take it forward with the insurer"
08/10/2025 13:32,Private Comms 6224,Player3,he is chceeking for insurabce
08/10/2025 13:32,Business Comms 6224,Tinus,"In that case, we can proceed with the restoration from backup - it's our best option right now"
08/10/2025 13:32,Business Comms 6224,Bez,Agreed. @Player3 let's move forward
08/10/2025 13:32,Business Comms 6224,Bez,Update me as soon as it'll be recovered. Board members are getting impatient
08/10/2025 13:33,Private Comms 6224,Player3,Guys lets move forward with restoration
08/10/2025 13:33,Private Comms 6224,Player3,"We have a situation where system back up will be upto 2 AM

[2:31 PM] and we will loose all orders worth loss of $180K"
08/10/2025 13:33,Private Comms 6224,Maya,"Thanks for the go-ahead. @Player3, please track all restoration steps"
08/10/2025 13:33,Private Comms 6224,Maya,I'm now validating the backup storage to ensure it's safe
08/10/2025 13:33,Private Comms 6224,Hamed,"I'm provisioning new checkout servers, will update once ready"
08/10/2025 13:33,Private Comms 6224,Maya,"Backup is clean and safe. @Hamed, you can start rebuilding checkout from backup storage"
08/10/2025 13:33,Private Comms 6224,Player3,"1. Validate backups → Security
2. Wipe infected systems → Platforms
3. Rebuild from clean backup → Platforms
4. Re-enable security agent on the servers → Security
5. Reconnect traffic to services and monitor → Platforms
6. 
"
08/10/2025 13:33,Private Comms 6224,Hamed,"Thanks, Maya. New servers are ready. I'll start rebuilding now using backup storage"
08/10/2025 13:33,Private Comms 6224,Hamed,Rebuild completed
08/10/2025 13:33,Private Comms 6224,Maya,I've enabled the security agents (EDR) on checkout servers
08/10/2025 13:33,Private Comms 6224,Daniel,I'll monitor application health once services are restored
