DateTime,Channel,Name,Message
08/10/2025 13:32,Private Comms 6223,Maya,Is this been agreed by business ?
08/10/2025 13:32,Business Comms 6223,Player2,"HI @Bez, we tried removing ransome malware from our end.."
08/10/2025 13:33,Online Boutique 6223,Maya,Is this been agreed by the business ?
08/10/2025 13:33,Business Comms 6223,Player2,can we go ahead and start creating a private channel for internal communication?
08/10/2025 13:33,Business Comms 6223,Bez,"Not in favor of paying. Ethically, it sets the wrong example and there's no real guarantee we'll get anything back"
08/10/2025 13:33,Business Comms 6223,Tinus,"Agree. Also, just to be clear - we don't need to alert the ICO(Information Commissioner's Office) right this second. We've got up to 72 hours, but that depends on how serious this really is"
08/10/2025 13:33,Private Comms 6223,Maya,@Player2 let's build the core response team here. I've already added myself. Who else should we pull in to keep it tight and efficient?
08/10/2025 13:33,Business Comms 6223,Bez,Go ahead with the response
08/10/2025 13:33,Private Comms 6223,Maya,"I'd say one senior person each from security, platform, and engineering. Also add Tanya, tasks could be platform intensive"
08/10/2025 13:33,Business Comms 6223,Bez,@Tinus do you think this is something we should loop in any cyber security agency for?
08/10/2025 13:33,Business Comms 6223,Tinus,"If it looks like a complete lock-out, I'd say yes"
08/10/2025 13:34,Business Comms 6223,Tinus,"We've got Cyvantics Security on retainer - just in case this gets out of hand. @Player2, ask Maya to reach out if needed"
08/10/2025 13:34,Business Comms 6223,Player2,"Yes, Let's inform this to cyber security cell as well.."
08/10/2025 13:34,Online Boutique 6223,Maya,"I've created a private chat , lets move there"
08/10/2025 13:34,Online Boutique 6223,Player2,"HI @Maya, an you please run this Cyvantics Security on retainer?"
08/10/2025 13:34,Business Comms 6223,Tinus,"Yes please, take Maya's help"
08/10/2025 13:35,Online Boutique 6223,Maya,"Do you see a channel named ""private-comms"" ?"
08/10/2025 13:35,Online Boutique 6223,Player2,This has come from Tynus ..
08/10/2025 13:35,Private Comms 6223,Player2,"HI @Maya, Let 's run Cyvantics Security on retainer"
08/10/2025 13:35,Private Comms 6223,Maya,"I'll pull in Hamed, Tanya and Daniel"
08/10/2025 13:36,Private Comms 6223,Hamed,I'm here
08/10/2025 13:36,Private Comms 6223,Maya,"Yes, we've got an IR(incident response) retainer with Cyvantics Security"
08/10/2025 13:36,Private Comms 6223,Player2,Also we intimated this cycber security cell..
08/10/2025 13:36,Private Comms 6223,Daniel,Yes
08/10/2025 13:36,Business Comms 6223,Bez,@Player2 I need a clear answer from the team. What exactly is affected right now?
08/10/2025 13:36,Private Comms 6223,Maya,"Looped in Cyvantics Security - they're on their way now to take snapshots of the infected server and storage, followed by forensics on it"
08/10/2025 13:36,Business Comms 6223,Tinus,"You're right. We need clear facts - which systems are locked, which are safe"
08/10/2025 13:36,Private Comms 6223,Tanya,I'm in as well
08/10/2025 13:36,Private Comms 6223,Maya,"Meanwhile, I've got this from Cyvantics. @Player2, can you help track the steps and coordinate?"
08/10/2025 13:36,Private Comms 6223,Maya,<https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA>
08/10/2025 13:36,Private Comms 6223,Maya,"We've got isolation steps in the playbook, but before we dive in, can you paste that list here? I'll help team run through it"
08/10/2025 13:37,Private Comms 6223,Maya,we need to move things faster . @Player2 keep checking with business time to time. I'll run through these steps.
08/10/2025 13:38,Private Comms 6223,Player2,"Can I get the iformation whether there is suspecious mails or any software link, 3rd party link that was clicked by any one ?"
08/10/2025 13:38,Business Comms 6223,Bez,Do we which all components are affected at the moment ?
08/10/2025 13:39,Private Comms 6223,Maya,3rd party is doing forensics. Meanwhile they have suggested to go with isolation
08/10/2025 13:39,Private Comms 6223,Player2,"Hi @Maya, Can you please run below steps?"
08/10/2025 13:39,Private Comms 6223,Player2,"1. Disconnect the infected server -&gt; Platforms 
2. Cut off infrastructure traffic -&gt; Platforms
3. Disconnect DB &amp; freeze backup -&gt; Application
4. Detach from Shared Resource -&gt; Platforms
5. Take snapshots (Disk &amp; Memory) -&gt; Ask team
6. Kill suspicious process or activity -&gt; Platforms
"
08/10/2025 13:39,Private Comms 6223,Maya,"And so sar they have confirmed that there is no data theft , only lockout"
08/10/2025 13:39,Private Comms 6223,Maya,And its has affected only till checkout app
08/10/2025 13:39,Private Comms 6223,Maya,"I've given write access to Tanya, Hamed, Daniel, and myself"
08/10/2025 13:39,Online Boutique 6223,Bob,"@Player2 user complaints are spiking. They're reporting the site is down, earlier it wasn't the case. What should I tell them now?"
08/10/2025 13:39,Private Comms 6223,Player2,gr8.. Let's try to resolve it..
08/10/2025 13:39,Private Comms 6223,Tanya,Disconnecting the checkout servers from the infra now
08/10/2025 13:39,Private Comms 6223,Daniel,I'm on it. Disconnecting DB access for checkout and checking if scheduled backups exist
08/10/2025 13:39,Private Comms 6223,Hamed,I'll verify if any shared storage is still attached to the checkout DB
08/10/2025 13:40,Private Comms 6223,Daniel,"Step 3 done, DB connection to checkout is now cut"
08/10/2025 13:40,Private Comms 6223,Tanya,"Step 1 done, Checkout servers are now fully disconnected. Moving to isolate the infra from all external traffic"
08/10/2025 13:40,Private Comms 6223,Hamed,"Step 4 confirmed, No shared storage attached to checkout, which makes sense since checkout has its standalone storage"
08/10/2025 13:40,Private Comms 6223,Tanya,"Step 2 completed, Infra is now fully cut off from the outside world. That means the website will remain completely down until we recover"
08/10/2025 13:40,Private Comms 6223,Maya,"Step 5 done, Cyvantics has completed taking snapshots of the checkout servers and database. They've now moved on to forensics. @Hamed, we're good to kill the script now"
08/10/2025 13:40,Business Comms 6223,Bez,Do we have any backup storage? Maybe we can try restoring from that
08/10/2025 13:40,Private Comms 6223,Player2,Excellent..
08/10/2025 13:40,Private Comms 6223,Hamed,"Step 6 done, The Script has been killed. @Player2 let us know and double-check if anything else is pending on our side"
08/10/2025 13:40,Private Comms 6223,Maya,I think we have completed all the steps of isolation
08/10/2025 13:40,Private Comms 6223,Player2,"1. Validate backups → Security
2. Wipe infected systems → Platforms
3. Rebuild from clean backup → Platforms
4. Re-enable security agent on the servers → Security
5. Reconnect traffic to services and monitor → Platforms
Let's do the above steps immediately.."
08/10/2025 13:41,Private Comms 6223,Maya,"Yes, we must have a backup. Platform team can confirm us"
08/10/2025 13:41,Private Comms 6223,Hamed,"Correct, we do have backup which only runs at 2AM. Latest is yesterday's. We'll lose today's orders"
08/10/2025 13:41,Private Comms 6223,Maya,Isolation is complete. We're good to move toward restoration using the backup storage now
08/10/2025 13:41,Private Comms 6223,Maya,@Player2 could you please confirm with business before moving forward on this
08/10/2025 13:41,Private Comms 6223,Maya,I've called in @Bob to the channel
08/10/2025 13:41,Private Comms 6223,Bob,"@Player2, I hear you need my help, what exactly should I look into?"
08/10/2025 13:41,Private Comms 6223,Player2,"HI @Bob, can you please help me here?"
08/10/2025 13:41,Private Comms 6223,Bob,"With the sale starting today, the potential loss is significant - around $180k"
08/10/2025 13:42,Private Comms 6223,Bob,There will be loss of $180k worth of orders if backup is available only till 2AM
08/10/2025 13:42,Private Comms 6223,Player2,Let's take the back up and continue on resolving steps..
08/10/2025 13:42,Private Comms 6223,Maya,Have we informed this to business ?
08/10/2025 13:43,Private Comms 6223,Maya,Ok i'll run through the steps. Check with business please
08/10/2025 13:43,Private Comms 6223,Maya,"Thanks for the go-ahead. @Player2, please track all restoration steps"
08/10/2025 13:43,Private Comms 6223,Maya,I'm now validating the backup storage to ensure it's safe
08/10/2025 13:43,Private Comms 6223,Hamed,"I'm provisioning new checkout servers, will update once ready"
08/10/2025 13:43,Business Comms 6223,Player2,"HI @Bez, we are planning to  move toward restoration using the backup storage now.."
08/10/2025 13:43,Private Comms 6223,Maya,"Backup is clean and safe. @Hamed, you can start rebuilding checkout from backup storage"
08/10/2025 13:43,Private Comms 6223,Hamed,"Thanks, Maya. New servers are ready. I'll start rebuilding now using backup storage"
08/10/2025 13:43,Online Boutique 6223,UptimeLabs,:alarm_clock: - You have less than 5 minutes. You can type `/help` if you need any reminders.
08/10/2025 13:43,Private Comms 6223,Hamed,Rebuild completed
08/10/2025 13:43,Private Comms 6223,Maya,I've enabled the security agents (EDR) on checkout servers
08/10/2025 13:43,Private Comms 6223,Daniel,I'll monitor application health once services are restored
08/10/2025 13:44,Private Comms 6223,Maya," @Player2 , can you confirm all tasks are wrapped up and we are good to bring the traffic back? Just want to be sure, as this is the final restoration step before we move"
08/10/2025 13:44,Business Comms 6223,Bez,"Losing this much worth of data isn't good. However we do have insurance, let me check"
08/10/2025 13:44,Business Comms 6223,Bez,Bob informed me about it
08/10/2025 13:44,Private Comms 6223,Player2,"Yes, please go ahead.."
08/10/2025 13:44,Business Comms 6223,Bez,"We're insured for up to $1M for such losses. Once we're back up, we'll take it forward with the insurer"
08/10/2025 13:44,Private Comms 6223,Tanya,Thanks for the go ahead. Bringing up network traffic in progress...
08/10/2025 13:44,Business Comms 6223,Tinus,"In that case, we can proceed with the restoration from backup - it's our best option right now"
08/10/2025 13:44,Business Comms 6223,Bez,Agreed. @Player2 let's move forward
08/10/2025 13:44,Business Comms 6223,Bez,Update me as soon as it'll be recovered. Board members are getting impatient
08/10/2025 13:45,Private Comms 6223,Tanya,Restoration completed
08/10/2025 13:45,Private Comms 6223,Player2,"@Maya, do we have any component impact because of this?"
08/10/2025 13:45,Private Comms 6223,Bob,Wait!! getting a bunch of new complaints now. Users are neither able to see their return requests nor able to place new returns on the site
08/10/2025 13:45,Private Comms 6223,Maya,"Yeah, that's probably the missing today's checkout data. Anyone who ordered or returned something during that time won't see it - makes sense since we restored from the yesterday's backup"
08/10/2025 13:45,Private Comms 6223,Tanya,"Tough, but expected :)"
08/10/2025 13:45,Private Comms 6223,Bob,What should I tell them? They are asking for refunds
08/10/2025 13:45,Private Comms 6223,Maya,No only checkout component was affected
08/10/2025 13:45,Private Comms 6223,Player2,I am able to place the order..
08/10/2025 13:46,Business Comms 6223,Player2,"Hi @Bez, issue is resolved.. Only checkout component is impacted and now redeployed by taking backup.."
08/10/2025 13:46,Business Comms 6223,Bez,Bob has informed me that there are users asking for refunds
08/10/2025 13:46,Business Comms 6223,Bez,"Keeping it high-level, just say website restored, but there's an issue with few orders. We'll refund them, and customers will get a $10 gift voucher as an apology"
08/10/2025 13:46,Business Comms 6223,Player2,we should be good..
08/10/2025 13:46,Online Boutique 6223,UptimeLabs,:alarm_clock: - You have less than 2 minutes. You can type `/help` if you need any reminders.
08/10/2025 13:46,Private Comms 6223,Maya,@Player2 I've received the forensics report from Cyvantics Security
08/10/2025 13:46,Private Comms 6223,Maya,forensics
08/10/2025 13:47,Business Comms 6223,Player2,Sure @Bez
08/10/2025 13:47,Private Comms 6223,Maya,"Also, I just finished combing through Shay's mailbox. There's something important here, I found two emails from what looks like our monitoring vendor - ClearTech"
08/10/2025 13:47,Private Comms 6223,Maya,phished_email
08/10/2025 13:47,Business Comms 6223,Bez,"Since services are restored, I'm heading to speak with compliance and the regulators. Thankfully, no data was leaked, that helps"
08/10/2025 13:47,Online Boutique 6223,Tanya,That was intense. We've never been this close to total loss before. We got lucky
08/10/2025 13:47,Business Comms 6223,Tinus,I'm on my way to the ICO (Information Commissioner's Office - UK) office now. I'll get the formal report rolling - that's required for the insurance claim. Keep monitoring in the meantime
08/10/2025 13:47,Online Boutique 6223,Daniel,"Systems are calm now, but that feeling earlier... not something I want to go through again"
08/10/2025 13:47,Online Boutique 6223,Bob,One small slip caused a major breach. We need better awareness to prevent this in future
08/10/2025 13:47,Private Comms 6223,Maya,"We will take this forward in PIR , for now website is restored"
08/10/2025 13:47,Online Boutique 6223,Tinus,This could've gone way worse. Appreciate how quickly and cleanly you handled it
08/10/2025 13:47,Online Boutique 6223,Bez,"Not every day we survive an attack like this. You made the right calls, fast. Great job, @Player2 - that's how we bounce back"
08/10/2025 13:47,Online Boutique 6223,UptimeLabs,"Thank you for playing, We recommend that you take 5 minutes to go and get a drink or stretch your legs.
Once you are back we ask that you complete this retrospective and feedback form, just hit I am ready when you want to start. I am ready button"
08/10/2025 13:47,Private Comms 6223,Player2,"HI Team, Thank you very much for resolving it at earliest and restoring it.."
08/10/2025 13:47,Online Boutique 6223,Maya,Do we go ahead and mark this incident as closed?
08/10/2025 13:48,Private Comms 6223,Maya,It was your seamless efforts and support that made it possible
08/10/2025 13:48,Private Comms 6223,Player2,"HI @Hamed , Let's inform the team not to click any such mail links to avoid such impact on the business.."
08/10/2025 13:49,Private Comms 6223,Hamed,Yes
08/10/2025 13:49,Private Comms 6223,Player2,"HI @Tinus, Incident is resolved . hope we are good to close the incident.."
08/10/2025 13:50,Private Comms 6223,Tinus,"Yes we are good , great"
08/10/2025 13:50,Business Comms 6223,Player2,"HI @Bez and @Tinus, Incident is resolved .. are we good to go?"
08/10/2025 13:51,Business Comms 6223,Bez,Yes please
08/10/2025 13:51,Private Comms 6223,Player2,Thank you all
08/10/2025 13:54,Business Comms 6223,UptimeLabs,archived the channel
08/10/2025 13:54,Business Comms 6223,UptimeLabs,archived the channel
08/10/2025 13:54,Online Boutique 6223,UptimeLabs,Submission successful
08/10/2025 13:54,Online Boutique 6223,UptimeLabs,archived the channel
08/10/2025 13:54,Online Boutique 6223,UptimeLabs,archived the channel
08/10/2025 13:54,Private Comms 6223,UptimeLabs,archived the channel
08/10/2025 13:54,Private Comms 6223,UptimeLabs,archived the channel
