DateTime,Channel,Name,Message
29/09/2025 14:11,Online Boutique 5988,Tanya,"Same from the platform side. Strangely, both apps and infrastructure are struggling without any changes"
29/09/2025 14:11,Online Boutique 5988,Shay,"You're right, that makes sense. On top of that, only checkout is having issues and it hasn't been touched in a while"
29/09/2025 14:11,Business Comms 5988,Player1,"Hi Team
We have a issue in place order. Customers are unable to place orders"
29/09/2025 14:12,Online Boutique 5988,Daniel,Im getting an empty cart as well
29/09/2025 14:12,Business Comms 5988,Player1,*Incident Number INC100038:* Place order is not working SEV1
29/09/2025 14:12,Online Boutique 5988,UptimeLabs,:star: Incident record created
29/09/2025 14:12,Online Boutique 5988,UptimeLabs,:star: Send first comms in first 5 minutes
29/09/2025 14:12,Online Boutique 5988,Daniel,Shall i check the logs?
29/09/2025 14:12,Business Comms 5988,Bez,"I'm seeing some posts on social media about issues with our platform, is this a regional issue or hitting customers globally?"
29/09/2025 14:12,Online Boutique 5988,UptimeLabs,:bulb: Hint: Declare an incident.
29/09/2025 14:13,Online Boutique 5988,Player1,Please check the logs
29/09/2025 14:13,Online Boutique 5988,Shay,Looking into logs now
29/09/2025 14:13,Business Comms 5988,Bez,Customers have gone outrageous. #OBFail and #OBStealsSale are trending with frustrated posts. We're getting hammered online! Where are we @Player1? 
29/09/2025 14:13,Online Boutique 5988,Shay,Found these below error logs
29/09/2025 14:13,Online Boutique 5988,Shay,"```
app[checkout-service] [ERROR] - write() failed, Read-only filesystem
app[checkout-service] Order submission failed for session_id=ae43f9 due to I/O error
app[checkout-service] [ERROR] - Transaction commit failed, Read-only file system
[ERROR] nginx[3245] - 502 Bad Gateway while accessing upstream checkout service
[ERROR] nginx[3245] - 504 Gateway Timeout while accessing upstream checkout service```"
29/09/2025 14:13,Online Boutique 5988,Shay,The server is too slow and give up while responding back. I'm not sure why read-only errors are there
29/09/2025 14:13,Business Comms 5988,Player1,Issue caused in Multiple regions we are working on it
29/09/2025 14:14,Online Boutique 5988,Daniel,"Looking at the above logs, app looks fine. But system can't write new data. Errors suggests to be an infra component failure"
29/09/2025 14:14,Online Boutique 5988,Daniel,"Also checkout servers show CPU and memory limits exceeded alerts, this definitely looks bigger than just an app issue"
29/09/2025 14:14,Online Boutique 5988,Daniel,"```app[checkout-service]: systemd[1][WARN] Resource usage threshold exceeded - CPU: 96%, Memory: 92%```"
29/09/2025 14:14,Online Boutique 5988,Shay,Could this be due to load or any changes ?
29/09/2025 14:14,Online Boutique 5988,Player1,"It could be due to resource issue, please restart the pods"
29/09/2025 14:15,Online Boutique 5988,Daniel,Sure i can restart the pods now
29/09/2025 14:15,Online Boutique 5988,Daniel,But this looks unusual to me
29/09/2025 14:15,Online Boutique 5988,Player1,Check from infra side @Tanya does anything consuming high resources
29/09/2025 14:15,Online Boutique 5988,Daniel,I dont think restarting the pods will fix it
29/09/2025 14:15,Online Boutique 5988,Tanya,Checking infra...
29/09/2025 14:15,Online Boutique 5988,Tanya,"All four checkout servers are maxed out - CPU, memory, and disk I/O all spiking. No changes or deployments were done from platform side"
29/09/2025 14:15,Online Boutique 5988,Tanya,ServerMetrics
29/09/2025 14:16,Online Boutique 5988,Tanya,It doesn't looks like a load issue either. CPU and Memory spike is not matching with incoming traffic
29/09/2025 14:16,Online Boutique 5988,Tanya,I'm seeing a running process called init_locker.sh eating up most of the CPU on the checkout server. That's not something we usually run. Something's suspicious here
29/09/2025 14:16,Online Boutique 5988,Tanya,ProcessRunning
29/09/2025 14:16,Online Boutique 5988,Tanya,This does look suspicious @Daniel
29/09/2025 14:18,Online Boutique 5988,Player1,@Shay @Daniel please check is it due to high load ?
29/09/2025 14:19,Online Boutique 5988,Daniel,I dont see the reason for having high load in the servers
29/09/2025 14:19,Online Boutique 5988,Daniel,We may need to bring in SecurityOps
29/09/2025 14:19,Online Boutique 5988,Player1,@Tanya what does the init.locker.sh do?
29/09/2025 14:20,Online Boutique 5988,Player1,Anyone here from SECOPS ??
29/09/2025 14:20,Online Boutique 5988,Tanya,"Im really not sure, for its definitely not our script"
29/09/2025 14:20,Online Boutique 5988,Tanya,Maya is available
29/09/2025 14:21,Online Boutique 5988,Player1,@Daniel do you have any idea on that script ?
29/09/2025 14:21,Online Boutique 5988,Tanya,I recommend getting her in to take a look
29/09/2025 14:21,Online Boutique 5988,Daniel,No idea
29/09/2025 14:21,Online Boutique 5988,Player1,"Hi @Maya we have incident here, could you please look at it"
29/09/2025 14:21,Online Boutique 5988,Maya,Let me check if there's anything suspicious
29/09/2025 14:21,Business Comms 5988,Bez,"Got an email claiming responsibility by ""BlackCrow Group"" and demanding payment of $5M in crypto. Honestly, I get these hoax emails all the time, so I'm not buying it"
29/09/2025 14:21,Online Boutique 5988,Maya,Weird!! Security agent known as EDR(Endpoint Detection and Response) is missing from all 4 checkout servers. That's? concerning
29/09/2025 14:21,Online Boutique 5988,Maya,"```EDR is basically our endpoint defense tool, it tracks unusual activity at the servers```"
29/09/2025 14:21,Online Boutique 5988,Maya,"Also,I found an init_locker.sh script encrypting DB, app, and log files which is renaming the filename like below"
29/09/2025 14:21,Online Boutique 5988,Maya,"```
order_log_2025-06-01.locked
session_state.tmp.locked```"
29/09/2025 14:22,Online Boutique 5988,Daniel,"this explains why there were errors in checkout logs saying write failed , read-only filesystem"
29/09/2025 14:22,Online Boutique 5988,Tanya,"Wait... there's a file here named HELP_ME_DECRYPT.txt. I opened it, appears a ransom note. This doesn't look good"
29/09/2025 14:22,Online Boutique 5988,Tanya,help_me_decrypt
29/09/2025 14:22,Online Boutique 5988,Maya,Confirmed. This is a ransomware breach. @Player1 inform business about this
29/09/2025 14:22,Online Boutique 5988,Tanya,Shall i try killing this script ?
29/09/2025 14:22,Online Boutique 5988,Bob,"Guys!!! User complaints are sky rocketing, its turning catastrophic!"
29/09/2025 14:23,Business Comms 5988,Bez,Wait! you're telling me this is an actual ransomware hit?
29/09/2025 14:23,Business Comms 5988,Player1,@Bez This is a ransomware breach our systems have been compromised
29/09/2025 14:23,Business Comms 5988,Bez,"Alright, tell everyone, no one says a single thing outside online-boutique! I don't care who's asking, not a word until we know exactly what's going on!"
29/09/2025 14:23,Online Boutique 5988,Player1,@Tanya yes please
29/09/2025 14:23,Online Boutique 5988,Tanya,"Ok , killing the script now..."
29/09/2025 14:24,Online Boutique 5988,Tanya,"Tried killing the script, all checkout servers just rebooted with a ransom banner. New ransom note say: ""Interruption detected. Price doubled. Pay $10M in Bitcoin"" "
29/09/2025 14:24,Business Comms 5988,Bez,"Just got another ransom email, says we tried to interfere and now the price doubled. Was something stupid done on our side? "
29/09/2025 14:24,Online Boutique 5988,Player1,@Maya please involve your team here and ask them to work on it
29/09/2025 14:24,Online Boutique 5988,Maya,"Killing the script could make things worse, higher ransom or losing data forever"
29/09/2025 14:25,Business Comms 5988,Bez,This is nightmare! @Player1 where are we right now?
29/09/2025 14:25,Online Boutique 5988,Maya,"@Player1 before we do anything, I'd request everyone to please change their passwords"
29/09/2025 14:25,Online Boutique 5988,Maya,Also I'm removing everyone's access to servers - only I'll have control for now. Later we will reassess to do any activity further
29/09/2025 14:25,Online Boutique 5988,Daniel,Done on my end
29/09/2025 14:25,Online Boutique 5988,Hamed,Updated. @Maya smart move by limiting server's access
29/09/2025 14:25,Online Boutique 5988,Shay,Password updated
29/09/2025 14:25,Online Boutique 5988,Bob,Changed mine too. Better safe than sorry
29/09/2025 14:25,Online Boutique 5988,Tanya,All set
29/09/2025 14:25,Business Comms 5988,Player1,Sure @Bez and SecOps team is on it.
29/09/2025 14:25,Online Boutique 5988,Tanya,"It's much worse now. Every file I check is encrypted, nothing can be opened or recovered."
29/09/2025 14:25,Online Boutique 5988,Maya,Oh wait i see that we did kill the script
29/09/2025 14:25,Online Boutique 5988,Shay,I'm seeing new errors on frontend now. How's it for you @Player1 ?
29/09/2025 14:25,Online Boutique 5988,Maya,"Attention! when it comes to potential security breaches, it's important we don't discuss sensitive details here"
29/09/2025 14:25,Online Boutique 5988,Maya,I'm setting up private channel...
29/09/2025 14:25,Online Boutique 5988,Maya,"@Player1 before we move to private channel, can you check with business what's the plan - are we paying the ransom or moving with response?"
29/09/2025 14:26,Online Boutique 5988,Player1,We are not paying anything. Dont discuss this outside the business line.
29/09/2025 14:27,Online Boutique 5988,Player1,@Maya Cant we write a script or anything to reverse this issue and get it resolved
29/09/2025 14:28,Online Boutique 5988,Maya,No we will have to follow a specific protocol
29/09/2025 14:28,Online Boutique 5988,Maya,We will need to move to a private channel
29/09/2025 14:28,Business Comms 5988,Bez,"Not in favor of paying. Ethically, it sets the wrong example and there's no real guarantee we'll get anything back"
29/09/2025 14:28,Business Comms 5988,Tinus,"Agree. Also, just to be clear - we don't need to alert the ICO(Information Commissioner's Office) right this second. We've got up to 72 hours, but that depends on how serious this really is"
29/09/2025 14:28,Online Boutique 5988,Maya,I can create one now
29/09/2025 14:28,Online Boutique 5988,Player1,Ok please add me
29/09/2025 14:28,Private Comms 5988,Maya,@Player1 let's build the core response team here. I've already added myself. Who else should we pull in to keep it tight and efficient?
29/09/2025 14:29,Private Comms 5988,Maya,"I'd say one senior person each from security, platform, and engineering. Also add Tanya, tasks could be platform intensive"
29/09/2025 14:29,Business Comms 5988,Bez,@Tinus do you think this is something we should loop in any cyber security agency for?
29/09/2025 14:29,Business Comms 5988,Tinus,"If it looks like a complete lock-out, I'd say yes"
29/09/2025 14:29,Business Comms 5988,Tinus,"We've got Cyvantics Security on retainer - just in case this gets out of hand. @Player1, ask Maya to reach out if needed"
29/09/2025 14:29,Online Boutique 5988,Maya,Channel has been created
29/09/2025 14:30,Private Comms 5988,Player1,Pull bez and Tinus here
29/09/2025 14:30,Private Comms 5988,Maya,They can stay on the business coms
29/09/2025 14:30,Private Comms 5988,Maya,That channel is secure for them two
29/09/2025 14:30,Private Comms 5988,Player1,"@Maya Reachout to Cyvantics Security, if they can help us"
29/09/2025 14:31,Private Comms 5988,Maya,"Yes, we've got an IR(incident response) retainer with Cyvantics Security"
29/09/2025 14:31,Online Boutique 5988,Maya,Ok will do
29/09/2025 14:31,Business Comms 5988,Bez,@Player1 I need a clear answer from the team. What exactly is affected right now?
29/09/2025 14:31,Private Comms 5988,Maya,Sure
29/09/2025 14:31,Private Comms 5988,Maya,"Looped in Cyvantics Security - they're on their way now to take snapshots of the infected server and storage, followed by forensics on it"
29/09/2025 14:31,Business Comms 5988,Tinus,"You're right. We need clear facts - which systems are locked, which are safe"
29/09/2025 14:31,Private Comms 5988,Maya,"Meanwhile, I've got this from Cyvantics. @Player1, can you help track the steps and coordinate?"
29/09/2025 14:31,Private Comms 5988,Maya,<https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA>
29/09/2025 14:31,Private Comms 5988,Maya,"We've got isolation steps in the playbook, but before we dive in, can you paste that list here? I'll help team run through it"
29/09/2025 14:32,Private Comms 5988,Maya,"I recommend getting Tanya, and Daniel in here"
29/09/2025 14:32,Business Comms 5988,Player1,"I asked Maya to reachout to Cyvantics Security, we are working on it. I could see drop in orders"
29/09/2025 14:33,Private Comms 5988,Player1,"Steps for Isolation:


Steps to be done, mentioned along with the *owning* team
1. Disconnect the infected server -&gt; Platforms 
2. Cut off infrastructure traffic -&gt; Platforms
3. Disconnect DB &amp; freeze backup -&gt; Application
4. Detach from Shared Resource -&gt; Platforms
5. Take snapshots (Disk &amp; Memory) -&gt; Ask team
6. Kill suspicious process or activity -&gt; Platforms
Steps for Restoration:


Steps to be done, mentioned along with the *owning* team
1. Validate backups → Security
2. Wipe infected systems → Platforms
3. Rebuild from clean backup → Platforms
4. Re-enable security agent on the servers → Security
5. Reconnect traffic to services and monitor → Platforms
"
29/09/2025 14:33,Private Comms 5988,Player1,@Maya pull them
29/09/2025 14:33,Business Comms 5988,Bez,I need a clear answer from the team. What exactly is affected right now?
29/09/2025 14:34,Business Comms 5988,Bez,I need to know right now
29/09/2025 14:35,Business Comms 5988,Player1,@Bez we are following <https://uptime-labs.atlassian.net/wiki/external/MThjMTk4ZDU5ODU0NGZmMWE1NzhmNGY0MDQwNWI1NTA> these steps to resolve this ASAP. Maya is on it with her team
29/09/2025 14:35,Private Comms 5988,Maya,"Bez messaged me, he wants an update"
29/09/2025 14:35,Private Comms 5988,Player1,@Maya are we running through these steps ?
29/09/2025 14:35,Business Comms 5988,Bez,Which particular app is executed
29/09/2025 14:36,Private Comms 5988,Maya,Just checkout is teh application which is impacted
29/09/2025 14:36,Business Comms 5988,Player1,Checkout is the App
29/09/2025 14:36,Private Comms 5988,Player1,Okay
29/09/2025 14:36,Private Comms 5988,Maya,"I've given write access to Tanya, Hamed, Daniel, and myself"
29/09/2025 14:36,Online Boutique 5988,Bob,"@Player1 user complaints are spiking. They're reporting the site is down, earlier it wasn't the case. What should I tell them now?"
29/09/2025 14:36,Private Comms 5988,Tanya,Disconnecting the checkout servers from the infra now
29/09/2025 14:36,Private Comms 5988,Daniel,I'm on it. Disconnecting DB access for checkout and checking if scheduled backups exist
29/09/2025 14:37,Private Comms 5988,Hamed,I'll verify if any shared storage is still attached to the checkout DB
29/09/2025 14:37,Private Comms 5988,Daniel,"Step 3 done, DB connection to checkout is now cut"
29/09/2025 14:37,Private Comms 5988,Tanya,"Step 1 done, Checkout servers are now fully disconnected. Moving to isolate the infra from all external traffic"
29/09/2025 14:37,Private Comms 5988,Hamed,"Step 4 confirmed, No shared storage attached to checkout, which makes sense since checkout has its standalone storage"
29/09/2025 14:37,Private Comms 5988,Tanya,"Step 2 completed, Infra is now fully cut off from the outside world. That means the website will remain completely down until we recover"
29/09/2025 14:37,Private Comms 5988,Maya,"Step 5 done, Cyvantics has completed taking snapshots of the checkout servers and database. They've now moved on to forensics. @Hamed, we're good to kill the script now"
29/09/2025 14:37,Business Comms 5988,Bez,Do we have any backup storage? Maybe we can try restoring from that
29/09/2025 14:37,Private Comms 5988,Hamed,"Step 6 done, The Script has been killed. @Player1 let us know and double-check if anything else is pending on our side"
29/09/2025 14:37,Online Boutique 5988,Player1,"Bob we are rebooting the systems now, It will be Online soon"
29/09/2025 14:39,Private Comms 5988,Player1,"It is clear, Please re-enable the servers"
29/09/2025 14:40,Business Comms 5988,Player1,We have the SnapShots of DB and server Bez
29/09/2025 14:40,Private Comms 5988,Maya,"Yes, we must have a backup. Platform team can confirm us"
29/09/2025 14:40,Private Comms 5988,Hamed,"Correct, we do have backup which only runs at 2AM. Latest is yesterday's. We'll lose today's orders"
29/09/2025 14:40,Private Comms 5988,Maya,Isolation is complete. We're good to move toward restoration using the backup storage now
29/09/2025 14:40,Private Comms 5988,Maya,@Player1 could you please confirm with business before moving forward on this
29/09/2025 14:41,Private Comms 5988,Maya,I've called in @Bob to the channel
29/09/2025 14:41,Private Comms 5988,Bob,"@Player1, I hear you need my help, what exactly should I look into?"
29/09/2025 14:41,Private Comms 5988,Bob,"With the sale starting today, the potential loss is significant - around $180k"
29/09/2025 14:41,Private Comms 5988,Player1,Still Im seeing 502 bad gateway @Maya
29/09/2025 14:42,Private Comms 5988,Player1,@Daniel @Tanya please have a look into it
29/09/2025 14:42,Private Comms 5988,Maya,We haven't restored the platform yet
29/09/2025 14:42,Online Boutique 5988,UptimeLabs,:alarm_clock: - You have less than 5 minutes. You can type `/help` if you need any reminders.
29/09/2025 14:43,Business Comms 5988,Player1,"@Bez With the sale starting today, the potential loss is significant - around $180k"
29/09/2025 14:43,Private Comms 5988,Maya,about the 180k loss
29/09/2025 14:43,Private Comms 5988,Maya,Have you confirmed with the business?
29/09/2025 14:43,Private Comms 5988,Maya,Can you confirm from business
29/09/2025 14:43,Private Comms 5988,Player1,I informed Bez
29/09/2025 14:44,Business Comms 5988,Bez,"Losing this much worth of data isn't good. However we do have insurance, let me check"
29/09/2025 14:44,Private Comms 5988,Maya,"Thanks for the go-ahead. @Player1, please track all restoration steps"
29/09/2025 14:44,Private Comms 5988,Maya,I'm now validating the backup storage to ensure it's safe
29/09/2025 14:44,Business Comms 5988,Bez,"We're insured for up to $1M for such losses. Once we're back up, we'll take it forward with the insurer"
29/09/2025 14:44,Private Comms 5988,Hamed,"I'm provisioning new checkout servers, will update once ready"
29/09/2025 14:44,Business Comms 5988,Tinus,"In that case, we can proceed with the restoration from backup - it's our best option right now"
29/09/2025 14:44,Private Comms 5988,Maya,"Backup is clean and safe. @Hamed, you can start rebuilding checkout from backup storage"
29/09/2025 14:44,Business Comms 5988,Bez,Agreed. @Player1 let's move forward
29/09/2025 14:44,Private Comms 5988,Hamed,"Thanks, Maya. New servers are ready. I'll start rebuilding now using backup storage"
29/09/2025 14:44,Business Comms 5988,Bez,Update me as soon as it'll be recovered. Board members are getting impatient
29/09/2025 14:44,Private Comms 5988,Hamed,Rebuild completed
29/09/2025 14:44,Private Comms 5988,Maya,I've enabled the security agents (EDR) on checkout servers
29/09/2025 14:44,Private Comms 5988,Daniel,I'll monitor application health once services are restored
29/09/2025 14:44,Private Comms 5988,Maya," @Player1 , can you confirm all tasks are wrapped up and we are good to bring the traffic back? Just want to be sure, as this is the final restoration step before we move"
29/09/2025 14:45,Private Comms 5988,Player1,Please restore the servers we have insurance for 1M
29/09/2025 14:45,Online Boutique 5988,UptimeLabs,:alarm_clock: - You have less than 2 minutes. You can type `/help` if you need any reminders.
29/09/2025 14:45,Business Comms 5988,Player1,Restoration is in progress
29/09/2025 14:45,Private Comms 5988,Tanya,Thanks for the go ahead. Bringing up network traffic in progress...
29/09/2025 14:45,Private Comms 5988,Tanya,Restoration completed
29/09/2025 14:46,Private Comms 5988,Bob,Wait!! getting a bunch of new complaints now. Users are neither able to see their return requests nor able to place new returns on the site
29/09/2025 14:46,Private Comms 5988,Maya,"Yeah, that's probably the missing today's checkout data. Anyone who ordered or returned something during that time won't see it - makes sense since we restored from the yesterday's backup"
29/09/2025 14:46,Private Comms 5988,Tanya,"Tough, but expected :)"
29/09/2025 14:46,Private Comms 5988,Player1,Thanks everyone
29/09/2025 14:46,Private Comms 5988,Bob,What should I tell them? They are asking for refunds
29/09/2025 14:46,Business Comms 5988,Player1,Restoration is completed and servers are up
29/09/2025 14:47,Online Boutique 5988,Bob,Getting a bunch of new complaints now. Users are neither able to see their return requests nor able to place new returns on the site
29/09/2025 14:47,Online Boutique 5988,Bob,please inform bez
29/09/2025 14:47,Online Boutique 5988,UptimeLabs,"Thank you for playing, We recommend that you take 5 minutes to go and get a drink or stretch your legs.
Once you are back we ask that you complete this retrospective and feedback form, just hit I am ready when you want to start. I am ready button"
29/09/2025 14:47,Private Comms 5988,Player1,"@Bob Servers are working as expected now, Issues have been resolved"
29/09/2025 14:48,Business Comms 5988,Player1,"@Bez customers are asking for Refund,"
29/09/2025 14:48,Online Boutique 5988,UptimeLabs,Stars will no longer be awarded
29/09/2025 14:51,Business Comms 5988,UptimeLabs,archived the channel
29/09/2025 14:51,Online Boutique 5988,UptimeLabs,Submission successful
29/09/2025 14:51,Online Boutique 5988,UptimeLabs,archived the channel
29/09/2025 14:51,Private Comms 5988,UptimeLabs,archived the channel
